PERMNO,date,BIDLO,ASKHI,PRC,VOL,BID,ASK,NUMTRD,Ticker
14593,10/31/2019,237.25999,249.17,248.75999,34783102,248.81,248.83,274882,
14593,11/1/2019,249.16,255.92999,255.82001,37774144,255.83,255.86,282489,
14593,11/4/2019,255.38,257.845,257.5,25816252,257.48001,257.5,208962,
14593,11/5/2019,256.32001,258.19,257.13,19971327,257.10999,257.14999,164342,
14593,11/6/2019,255.36501,257.48999,257.23999,18963537,257.23001,257.23999,156870,
14593,11/7/2019,258.10999,260.35001,259.42999,23728280,259.45001,259.5,189970,
14593,11/8/2019,256.85001,260.44,260.14001,17511913,260.13,260.14001,141131,
14593,11/11/2019,258.28,262.47,262.20001,21149174,262.19,262.20001,156974,
14593,11/12/2019,260.92001,262.79001,261.95999,21827393,261.95001,261.98001,171910,
14593,11/13/2019,261.07001,264.78,264.47,25881532,264.47,264.48001,205363,
14593,11/14/2019,262.10001,264.88,262.64001,22377905,262.66,262.70001,202199,
14593,11/15/2019,263.01001,265.78,265.76001,25083852,265.73999,265.75,181781,
14593,11/18/2019,264.23001,267.42999,267.10001,21690097,267.10001,267.16,175608,
14593,11/19/2019,265.39261,268,266.29001,19061281,266.23999,266.29001,138208,
14593,11/20/2019,260.39999,266.08301,263.19,26606019,263.17001,263.23001,208638,
14593,11/21/2019,261.17999,264.005,262.01001,30393258,262.01001,262.06,164295,
14593,11/22/2019,260.84,263.17999,261.78,16325558,261.81,261.87,135018,
14593,11/25/2019,262.51999,266.44,266.37,21026717,266.42001,266.42999,132404,
14593,11/26/2019,262.5,267.16,264.29001,26328512,263.94,264.10999,137951,
14593,11/27/2019,265.31,267.98001,267.84,16383606,267.89001,267.95001,122268,
14593,11/29/2019,265.89999,268,267.25,11654164,267.17999,267.19,77240,
14593,12/2/2019,263.45001,268.25,264.16,23661572,264.09,264.10001,175520,
14593,12/3/2019,256.29001,259.53,259.45001,29322658,259.51001,259.54001,248305,
14593,12/4/2019,260.67999,263.31,261.73999,16798262,261.73999,261.75,143677,
14593,12/5/2019,262.73001,265.89001,265.57999,18863738,265.57999,265.60001,144626,
14593,12/6/2019,267.29999,271,270.70999,26518485,270.69,270.70001,194704,
14593,12/9/2019,264.91,270.79999,266.92001,32156321,266.91,266.92001,223282,
14593,12/10/2019,265.85999,270.07001,268.48001,22590093,268.62,268.64001,182288,
14593,12/11/2019,268.5,271.10001,270.76999,19703741,270.70999,270.75,141387,
14593,12/12/2019,267.32101,272.55991,271.45999,34375256,271.45001,271.45999,262911,
14593,12/13/2019,270.92999,275.29999,275.14999,33380811,275.26001,275.26999,254815,
14593,12/16/2019,276.98001,280.79001,279.85999,32053548,279.85999,279.87,206465,
14593,12/17/2019,278.79999,281.76999,280.41,28559039,280.41,280.42001,197735,
14593,12/18/2019,279.12,281.89999,279.73999,29006028,279.70001,279.73999,183096,
14593,12/19/2019,278.95001,281.17999,280.01999,24604314,280.03,280.09,163367,
14593,12/20/2019,278.56,282.64999,279.44,68999972,279.23999,279.29999,217849,
14593,12/23/2019,280.3735,284.25,284,24645515,283.97,283.98001,172622,
14593,12/24/2019,282.91971,284.89001,284.26999,12105327,284.26999,284.28,84112,
14593,12/26/2019,284.70001,289.98001,289.91,23320594,289.89999,289.91,171905,
14593,12/27/2019,288.12,293.97,289.79999,36547580,289.82001,289.82999,265444,
14593,12/30/2019,285.22,292.69,291.51999,36075285,291.64001,291.70999,266347,
14593,12/31/2019,289.51999,293.67999,293.64999,25211173,293.38,293.39999,187000,
14593,1/2/2020,295.19,300.60001,300.35001,33884314,300.57999,300.60001,287497,
14593,1/3/2020,296.5,300.57999,297.42999,36604600,297.38,297.41,284620,
14593,1/6/2020,292.75,299.95999,299.79999,29597401,299.75,299.78,247371,
14593,1/7/2020,297.48001,300.89999,298.39001,27864170,298.26999,298.37,230086,
14593,1/8/2020,297.15601,304.43991,303.19,33060420,303.17001,303.17999,264600,
14593,1/9/2020,306.20001,310.42999,309.63,42591634,309.70001,309.72,331950,
14593,1/10/2020,308.25,312.67001,310.32999,35186623,310.37,310.38,297235,
14593,1/13/2020,311.14999,317.07001,316.95999,30502330,316.95999,316.97,258765,
14593,1/14/2020,312.17001,317.57001,312.67999,40621057,312.69,312.70001,345317,
14593,1/15/2020,309.54999,315.5,311.34,30452727,311.48999,311.5,267127,
14593,1/16/2020,312.09,315.70001,315.23999,27627154,315.32001,315.35999,210077,
14593,1/17/2020,315,318.73999,318.73001,34420045,318.66,318.67001,241162,
14593,1/21/2020,316,319.01999,316.57001,27674778,316.57001,316.59,213062,
14593,1/22/2020,317.31,319.98999,317.70001,25432169,317.70001,317.70999,210390,
14593,1/23/2020,315.64999,319.56,319.23001,26094188,319.23999,319.29001,199031,
14593,1/24/2020,317.5188,323.32999,318.31,36599802,318.25,318.32999,299346,
14593,1/27/2020,304.88,311.76999,308.95001,40414808,308.95001,308.97,384807,
14593,1/28/2020,312.19,318.39999,317.69,40519265,317.69,317.76001,356616,
14593,1/29/2020,321.38,327.85001,324.34,54084956,324.32001,324.34,467050,
14593,1/30/2020,318.75,324.09,323.87,31655940,323.85999,323.89999,283021,
14593,1/31/2020,308.29001,322.67999,309.51001,49774162,309.34,309.39999,484906,
14593,2/3/2020,302.22,313.48999,308.66,43429346,308.67999,308.72,415918,
14593,2/4/2020,313.63449,319.64001,318.85001,34121782,318.85001,318.85999,291878,
14593,2/5/2020,318.95001,324.76001,321.45001,29676769,321.53,321.57999,273277,
14593,2/6/2020,320.2648,325.22,325.20999,26335234,325.20001,325.22,217601,
14593,2/7/2020,318,323.39999,320.03,29385908,320.03,320.04001,263901,
14593,2/10/2020,313.85001,321.54999,321.54999,27300253,321.54001,321.54999,237527,
14593,2/11/2020,318.70999,323.89999,319.60999,23553383,319.60001,319.60999,233042,
14593,2/12/2020,321.47,327.22,327.20001,28389294,327.19,327.22,246670,
14593,2/13/2020,323.35001,326.22,324.87,23664270,324.87,324.95001,219508,
14593,2/14/2020,322.85001,325.98001,324.95001,20012702,324.94,324.95001,177896,
14593,2/18/2020,314.60999,319.75,319,38134455,319,319.01001,375756,
14593,2/19/2020,320,324.57001,323.62,23475508,323.62,323.63,208733,
14593,2/20/2020,318.20999,324.64999,320.29999,25104231,320.29999,320.32001,245361,
14593,2/21/2020,310.5,320.45001,313.04999,32382677,313.03,313.04001,325124,
14593,2/24/2020,289.23001,304.17999,298.17999,55358969,298.17001,298.17999,595101,
14593,2/25/2020,286.13,302.53,288.07999,57562282,288.07999,288.09,627658,
14593,2/26/2020,286.5,297.88,292.64999,49617890,292.63,292.64999,500977,
14593,2/27/2020,272.95999,286,273.51999,80001860,273.04001,273.10999,815806,
14593,2/28/2020,256.37,278.41,273.35999,106327264,274.57999,274.63,1.13E+06,
14593,3/2/2020,277.72,301.44,298.81,85232545,298.78,298.82001,856971,
14593,3/3/2020,285.79999,304,289.32001,79720151,289.25,289.32001,844450,
14593,3/4/2020,293.13,303.39999,302.73999,54708936,302.76001,302.91,508899,
14593,3/5/2020,291.41,299.54999,292.92001,46806481,292.92001,292.92999,435421,
14593,3/6/2020,281.23001,290.82001,289.03,56478313,288.89999,289,554856,
14593,3/9/2020,263,278.09,266.17001,71558828,266.09,266.10001,742950,
14593,3/10/2020,269.37,286.44,285.34,71270996,285.67001,285.69,699156,
14593,3/11/2020,271.85999,281.22,275.42999,64033461,275.29999,275.31,589314,
14593,3/12/2020,248,270,248.23,104451482,248,248.12,1.10E+06,
14593,3/13/2020,252.95,279.92001,277.97,92561680,278.04999,278.06,944304,
14593,3/16/2020,240,259.07999,242.21001,80551692,241.46001,241.47,839928,
14593,3/17/2020,238.39999,257.60999,252.86,80907982,252.85001,252.86,829528,
14593,3/18/2020,237.12,250,246.67,74920302,249,249.03,760243,
14593,3/19/2020,242.61,252.84,244.78,67827866,244.77,244.78,665591,
14593,3/20/2020,228,251.83,229.24001,100272318,228.73,228.74001,863552,
14593,3/23/2020,212.61,228.49969,224.37,83978689,223.42999,223.87,845188,
14593,3/24/2020,234.3,247.69,246.88,71791972,246.87,246.88,695559,
14593,3/25/2020,244.3,258.25,245.52,75687406,245.46001,245.55,756376,
14593,3/26/2020,246.36,258.67999,258.44,63019408,258.45999,258.48001,586067,
14593,3/27/2020,247.05,255.87,247.74001,50970706,247.62,247.74001,493057,
14593,3/30/2020,249.39999,255.52,254.81,41921042,254.69,254.78999,375049,
14593,3/31/2020,252,262.48999,254.28999,49168898,254.28999,254.3,406346,
14593,4/1/2020,239.13,248.72,240.91,43978002,240.75999,240.82001,462380,
14593,4/2/2020,236.89999,245.14999,244.92999,41424453,244.89,244.94,381480,
14593,4/3/2020,238.97411,245.7,241.41,32428323,241.42,241.5,294553,
14593,4/6/2020,249.38,263.10999,262.47,50353687,262.37,262.47,489347,
14593,4/7/2020,259,271.70001,259.42999,50624293,259.32999,259.42999,470320,
14593,4/8/2020,261.23001,267.37,266.07001,42151786,266.03,266.07001,391977,
14593,4/9/2020,264.70001,270.07001,267.98999,40446131,267.98999,268,416406,
14593,4/13/2020,265.82999,273.70001,273.25,32689382,273.22,273.25,346720,
14593,4/14/2020,278.04999,288.25,287.04999,48660844,287.04999,287.10001,479551,
14593,4/15/2020,280.63,286.32999,284.42999,32742364,284.45001,284.54999,314402,
14593,4/16/2020,282.35019,288.19751,286.69,39214816,286.69,286.72,382913,
14593,4/17/2020,276.85999,286.94501,282.79999,53719852,282.79999,282.88,575338,
14593,4/20/2020,276.85001,281.67999,276.92999,32441064,276.85001,276.85999,361199,
14593,4/21/2020,265.42999,277.25,268.37,45156556,268.35001,268.38,532536,
14593,4/22/2020,272.20001,277.89999,276.10001,29252005,276.04999,276.10001,288360,
14593,4/23/2020,274.87,281.75,275.03,31149011,274.87,274.98001,318987,
14593,4/24/2020,277,283.01001,282.97,31580110,282.95001,282.97,307469,
14593,4/27/2020,279.95001,284.54001,283.17001,29220803,283.16,283.17001,303031,
14593,4/28/2020,278.20001,285.82999,278.57999,27958780,278.54999,278.57001,287317,
14593,4/29/2020,283.89001,289.67001,287.73001,34259132,287.56,287.82999,326623,
14593,4/30/2020,288.35001,294.53,293.79999,45665290,293.82999,293.98999,472656,
14593,5/1/2020,285.85001,299,289.07001,59981883,289.07001,289.07999,558824,
14593,5/4/2020,286.3172,293.69,293.16,33386791,293.16,293.17001,323839,
14593,5/5/2020,294.45999,301,297.56,36900018,297.69,297.82999,362807,
14593,5/6/2020,298.87,303.23999,300.63,35531278,300.5,300.59,329106,
14593,5/7/2020,301.97,305.17001,303.73999,28763784,303.73999,303.75,275283,
14593,5/8/2020,304.29001,310.35001,310.13,33480668,310.07999,310.14999,320871,
14593,5/11/2020,307.23999,317.04999,315.01001,36442985,315,315.01001,340160,
14593,5/12/2020,310.91,319.68799,311.41,40521030,311.31,311.42001,375149,
14593,5/13/2020,303.20999,315.95001,307.64999,50052283,307.64999,307.67999,490979,
14593,5/14/2020,301.53,309.79001,309.54001,39675660,309.51001,309.70999,372902,
14593,5/15/2020,300.20999,307.89999,307.70999,42088376,307.70001,307.76001,387246,
14593,5/18/2020,310.3241,316.5,314.95999,33792008,314.89001,314.95999,319894,
14593,5/19/2020,313.01001,318.51999,313.14001,25387763,313.01001,313.13,255412,
14593,5/20/2020,316.20001,319.51999,319.23001,27849957,319.16,319.23999,265688,
14593,5/21/2020,315.87,320.89001,316.85001,25624947,316.94,317.22,252079,
14593,5/22/2020,315.35001,319.23001,318.89001,20427425,318.81,318.89001,207227,
14593,5/26/2020,316.5,324.23999,316.73001,31335749,316.72,316.84,314405,
14593,5/27/2020,313.09,318.70999,318.10999,28195636,318.07001,318.12,281426,
14593,5/28/2020,315.63,323.44,318.25,33404262,318.20001,318.23001,321858,
14593,5/29/2020,316.47,321.14999,317.94,38335152,317.89999,317.92001,309348,
14593,6/1/2020,317.20999,322.35001,321.85001,20205496,321.73999,321.81,234500,
14593,6/2/2020,318.92999,323.44,323.34,21840201,323.35999,323.42001,227674,
14593,6/3/2020,322.29999,326.20001,325.12,26078609,325.09,325.10999,261201,
14593,6/4/2020,320.78,325.62,322.32001,21852179,322.32001,322.37,238882,
14593,6/5/2020,323.23001,331.75,331.5,34247522,331.41,331.48999,353540,
14593,6/8/2020,327.32001,333.60001,333.45999,23879017,333.47,333.54999,264471,
14593,6/9/2020,332.01001,345.60999,343.98999,36863265,343.81,343.82001,405307,
14593,6/10/2020,346.09,354.76999,352.84,41542053,352.66,352.84,451943,
14593,6/11/2020,335.48001,351.06,335.89999,50300091,335.79001,335.89999,580866,
14593,6/12/2020,334.2233,347.79999,338.79999,49967115,338.53,338.73999,516708,
14593,6/15/2020,332.57999,345.67999,342.98999,34627938,342.98999,343.07999,371350,
14593,6/16/2020,344.72,353.20001,352.07999,41245513,352.13,352.26001,449558,
14593,6/17/2020,351.09,355.39999,351.59,28554750,351.23999,351.25,324312,
14593,6/18/2020,349.22,353.45001,351.73001,24172267,351.57999,351.59,276226,
14593,6/19/2020,345.14999,356.56,349.72,66037459,349.5,349.51001,524493,
14593,6/22/2020,351.14999,359.45999,358.87,33812912,358.87,358.89999,368529,
14593,6/23/2020,362.27011,372.38,366.53,53182427,366.35001,366.42001,543837,
14593,6/24/2020,358.51999,368.79001,360.06,48047118,359.94,360.06,522051,
14593,6/25/2020,357.57001,365,364.84,34315020,364.82999,364.88,367126,
14593,6/26/2020,353.01999,365.32001,353.63,51207362,353.63,353.92001,478802,
14593,6/29/2020,351.28,362.17361,361.78,32566144,361.94,362,348218,
14593,6/30/2020,360,365.98001,364.79999,34978689,364.59,364.59,334316,
14593,7/1/2020,363.91,367.35999,364.10999,27650340,364,364.07999,319221,
14593,7/2/2020,363.64001,370.47,364.10999,28471206,364.10999,364.13,306595,
14593,7/6/2020,369.87,375.78,373.85001,29631798,373.81,373.85999,339348,
14593,7/7/2020,372.23001,378.62,372.69,28068497,372.62,372.69,314820,
14593,7/8/2020,376.35999,381.5,381.37,29211106,381.25,381.38,330204,
14593,7/9/2020,378.69,385.26999,382.73001,31358769,382.64999,382.66,384022,
14593,7/10/2020,378.82071,383.92001,383.67999,22534813,383.51999,383.63,280157,
14593,7/13/2020,381.03,399.82001,381.91,47813489,381.79999,381.92001,585705,
14593,7/14/2020,375.51001,389.01999,388.23001,42609536,388.16,388.20999,477101,
14593,7/15/2020,385.95999,396.98999,390.89999,38234631,390.91,390.98999,439851,
14593,7/16/2020,383.62,389.62,386.09,27597914,386.23001,386.25,347483,
14593,7/17/2020,383.35999,388.59,385.31,22992702,385.14999,385.23001,258825,
14593,7/20/2020,384.25,394,393.42999,22536006,393.32999,393.42999,284872,
14593,7/21/2020,386.97,397,388,25862305,387.92999,388,330968,
14593,7/22/2020,386.41,391.89999,389.09,22203435,389.07999,389.09,257077,
14593,7/23/2020,368.039,388.31,371.38,49127346,371.44,371.45999,684692,
14593,7/24/2020,356.57999,371.88,370.45999,46450141,370.42001,370.47,566341,
14593,7/27/2020,373.92001,379.62,379.23999,30239896,379.14999,379.23999,345751,
14593,7/28/2020,372.98999,378.19861,373.01001,26041459,373,373.07999,278286,
14593,7/29/2020,374.85001,380.92001,380.16,22547440,380.20999,380.29001,262561,
14593,7/30/2020,375.07001,385.19,384.76001,39436618,384.87,385.09,517578,
14593,7/31/2020,403.29999,425.66,425.04001,93682818,425.17999,425.48999,1.15E+06,
14593,8/3/2020,431.57001,446.54568,435.75,76862703,435.66,435.75,988457,
14593,8/4/2020,433.54999,443.16,438.66,43117998,438.66,438.81,530357,
14593,8/5/2020,435.59,441.57001,440.25,30448786,440.25,440.37,389718,
14593,8/6/2020,439.19,457.64999,455.60999,50509031,455.81,455.88,587308,
14593,8/7/2020,441.17001,454.70001,444.45001,49415453,444.41,444.45001,649760,
14593,8/10/2020,440,455.10001,450.91,53007760,450.94,450.98999,645031,
14593,8/11/2020,436.4267,449.92999,437.5,46866472,437.47,437.51999,626045,
14593,8/12/2020,441.19,453.10001,452.04001,41377100,452.23001,452.23999,517675,
14593,8/13/2020,455.70999,464.17001,460.04001,52399817,460.04001,460.04999,635684,
14593,8/14/2020,452.17999,460,459.63,41296563,459.70001,459.78,539194,
14593,8/17/2020,455.8501,464.35001,458.42999,29839065,458.32999,458.39001,439034,
14593,8/18/2020,456.03,464,462.25,26336505,462.07999,462.26001,390393,
14593,8/19/2020,462.44,468.64999,462.82999,36314447,462.64999,462.85001,500574,
14593,8/20/2020,462.9335,473.56799,473.10001,31665110,472.82999,473.07001,474493,
14593,8/21/2020,477,499.47198,497.48001,84280672,497.31,497.41,1.09E+06,
14593,8/24/2020,495.745,515.14001,503.42999,86159818,503.67999,503.79001,1.29E+06,
14593,8/25/2020,492.20999,500.71719,499.29999,52733324,499.29999,499.31,762260,
14593,8/26/2020,500.32999,507.97,506.09,40657799,506.09,506.19,629632,
14593,8/27/2020,495.32999,509.94,500.04001,38758679,500.04001,500.17001,680946,
14593,8/28/2020,498.31,505.76999,499.23001,46822040,498.82999,498.95999,691958,
14593,8/31/2020,126,131,129.03999,225554025,128.78999,128.85001,2.76E+06,
14593,9/1/2020,130.53,134.8,134.17999,152742024,134.17,134.21001,1.50E+06,
14593,9/2/2020,127,137.98,131.39999,200042069,131.17999,131.38,1.85E+06,
14593,9/3/2020,120.5,128.84,120.88,257061551,120.91,120.94,2.36E+06,
14593,9/4/2020,110.89,123.7,120.96,331572938,120.9,120.91,2.97E+06,
14593,9/8/2020,112.68,118.99,112.82,230760176,112.82,112.9,2.01E+06,
14593,9/9/2020,115.26,119.14,117.32,176645422,117.2,117.26,1.31E+06,
14593,9/10/2020,112.5,120.5,113.49,181999025,113.44,113.49,1.45E+06,
14593,9/11/2020,110,115.23,112,180659530,112,112.01,1.41E+06,
14593,9/14/2020,112.8,115.93,115.355,139845699,115.35,115.36,1.02E+06,
14593,9/15/2020,113.61,118.829,115.54,184316212,115.54,115.55,1.29E+06,
14593,9/16/2020,112.04,116,112.13,154909387,112.11,112.13,1.19E+06,
14593,9/17/2020,108.71,112.2,110.34,177537942,110.32,110.36,1.37E+06,
14593,9/18/2020,106.09,110.88,106.84,286945799,106.66,106.67,1.65E+06,
14593,9/21/2020,103.1,110.19,110.08,195573445,110.13,110.15,1.37E+06,
14593,9/22/2020,109.16,112.86,111.81,182946738,111.8,111.81,1.13E+06,
14593,9/23/2020,106.77,112.11,107.12,150589442,107.21,107.24,1.01E+06,
14593,9/24/2020,105,110.25,108.22,167427193,108.2,108.22,986064,
14593,9/25/2020,107.67,112.44,112.28,149848521,112.28,112.29,884961,
14593,9/28/2020,112.78,115.32,114.96,137599239,114.99,115,872770,
14593,9/29/2020,113.57,115.31,114.09,100031912,114.08,114.11,609934,
14593,9/30/2020,113.62,117.26,115.81,142573119,115.61,115.64,811876,
14593,10/1/2020,115.83,117.72,116.79,116058577,116.79,116.8,677174,
14593,10/2/2020,112.22,115.37,113.02,144577195,113.02,113.03,975067,
14593,10/5/2020,113.55,116.65,116.5,106183097,116.5,116.58,618760,
14593,10/6/2020,112.25,116.12,113.16,161415506,113.14,113.17,1.03E+06,
14593,10/7/2020,114.13,115.55,115.08,96819022,115.03,115.06,582319,
14593,10/8/2020,114.5901,116.4,114.97,83419922,114.97,114.98,524784,
14593,10/9/2020,114.92,117,116.97,100478282,116.97,116.98,638263,
14593,10/12/2020,119.2845,125.18,124.4,240156702,124.29,124.42,1.42E+06,
14593,10/13/2020,119.65,125.39,121.1,262171031,121.04,121.08,1.73E+06,
14593,10/14/2020,119.62,123.03,121.19,150979103,121.24,121.29,876235,
14593,10/15/2020,118.15,121.2,120.71,112515577,120.7,120.77,674264,
14593,10/16/2020,118.81,121.548,119.02,115357841,118.96,119.02,663233,
14593,10/19/2020,115.66,120.419,115.98,120572523,116,116.01,780169,
14593,10/20/2020,115.63,118.98,117.51,124359954,117.49,117.5,690542,
14593,10/21/2020,116.45,118.705,116.87,89876210,116.86,116.87,528000,
14593,10/22/2020,114.59,118.04,115.75,101940212,115.74,115.81,654056,
14593,10/23/2020,114.28,116.55,115.04,82697840,115.04,115.05,579438,
14593,10/26/2020,112.88,116.55,115.05,111788864,115.05,115.07,737275,
14593,10/27/2020,114.5399,117.28,116.6,92236302,116.53,116.55,557755,
14593,10/28/2020,111.1,115.43,111.2,143853670,111.14,111.24,973819,
14593,10/29/2020,112.2,116.93,115.32,146025301,114.52,114.61,1.03E+06,
14593,10/30/2020,107.72,111.99,108.86,190345505,108.89,108.97,1.50E+06,
14593,11/2/2020,107.32,110.68,108.77,122778723,108.76,108.77,871841,
14593,11/3/2020,108.73,111.49,110.44,107553090,110.37,110.38,643938,
14593,11/4/2020,112.35,115.59,114.95,138138974,114.93,114.94,851228,
14593,11/5/2020,116.8686,119.62,119.03,126310647,118.98,119.01,768771,
14593,11/6/2020,116.13,119.2,118.69,114409778,118.68,118.69,652611,
14593,11/9/2020,116.05,121.99,116.32,154379369,116.31,116.32,1.01E+06,
14593,11/10/2020,114.13,117.59,115.97,135799280,115.97,115.98,824671,
14593,11/11/2020,116.44,119.63,119.49,112247789,119.49,119.51,625087,
14593,11/12/2020,118.57,120.53,119.21,103416642,119.23,119.26,617092,
14593,11/13/2020,117.87,119.6717,119.26,81647331,119.24,119.25,510102,
14593,11/16/2020,118.146,120.99,120.3,91110703,120.34,120.35,599505,
14593,11/17/2020,118.96,120.6741,119.39,74258839,119.36,119.39,498339,
14593,11/18/2020,118,119.82,118.03,76042019,118,118.01,499256,
14593,11/19/2020,116.81,119.06,118.64,74133445,118.63,118.64,495813,
14593,11/20/2020,117.29,118.77,117.34,73549402,117.32,117.33,464485,
14593,11/23/2020,113.75,117.6202,113.85,127821075,113.85,113.88,1.03E+06,
14593,11/24/2020,112.59,115.85,115.17,113784471,115.16,115.17,816055,
14593,11/25/2020,115.17,116.75,116.03,76418915,116.02,116.03,502710,
14593,11/27/2020,116.22,117.49,116.59,46657288,116.59,116.6,334053,
14593,11/30/2020,116.81,120.97,119.05,169242194,119.05,119.07,920168,
14593,12/1/2020,120.01,123.4693,122.72,127991618,122.7,122.71,821972,
14593,12/2/2020,120.89,123.37,123.08,88942532,123.07,123.08,532311,
14593,12/3/2020,122.21,123.78,122.94,78855661,122.94,123.05,476659,
14593,12/4/2020,121.52,122.8608,122.25,78131082,122.24,122.25,462030,
14593,12/7/2020,122.25,124.57,123.75,86661259,123.76,123.8,525120,
14593,12/8/2020,123.09,124.98,124.38,82138626,124.34,124.37,509088,
14593,12/9/2020,121,125.95,121.78,115185526,121.67,121.74,741742,
14593,12/10/2020,120.15,123.87,123.24,81255400,123.22,123.25,516401,
14593,12/11/2020,120.55,122.76,122.41,86803288,122.48,122.49,544082,
14593,12/14/2020,121.54,123.35,121.78,79203119,121.7,121.77,456329,
14593,12/15/2020,124.13,127.9,127.88,157265881,127.89,127.9,872125,
14593,12/16/2020,126.56,128.37,127.81,98119593,127.74,127.75,553909,
14593,12/17/2020,128.045,129.58,128.7,94296037,128.64999,128.7,495789,
14593,12/18/2020,126.12,129.10001,126.655,192458161,126.65,126.66,666906,
14593,12/21/2020,123.449,128.31,128.23,121045980,128.23,128.24001,752448,
14593,12/22/2020,129.64999,134.405,131.88,169237476,131.84,131.88,1.14E+06,
14593,12/23/2020,130.78,132.42999,130.96001,88169905,130.95,130.96001,560895,
14593,12/24/2020,131.10001,133.46001,131.97,54892884,131.97,132,368219,
14593,12/28/2020,133.50999,137.34,136.69,124412013,136.72,136.74001,789620,
14593,12/29/2020,134.3409,138.789,134.87,120941073,134.89,134.92999,801990,
14593,12/30/2020,133.39999,135.99001,133.72,95485520,133.71001,133.72,633986,
14593,12/31/2020,131.72,134.74001,132.69,99039105,132.58,132.61,654685,
14593,1/4/2021,126.76,133.6116,129.41,143186134,129.39999,129.41,1.32E+06,
14593,1/5/2021,128.42999,131.74001,131.00999,97570488,130.95,130.96001,711882,
14593,1/6/2021,126.382,131.0499,126.6,154976358,126.58,126.68,1.21E+06,
14593,1/7/2021,127.86,131.63,130.92,109524093,130.85001,130.86,724170,
14593,1/8/2021,130.23,132.63,132.05,105069120,131.98,131.99001,805535,
14593,1/11/2021,128.5,130.17,128.98,100572235,128.97,128.98,788345,
14593,1/12/2021,126.86,129.69,128.8,91934932,128.8,128.83,697660,
14593,1/13/2021,128.49001,131.45,130.89,88570905,130.88,130.89,600634,
14593,1/14/2021,128.75999,131,128.91,90068223,128.91,128.92,654543,
14593,1/15/2021,127,130.2242,127.14,113824189,127.07,127.08,717436,
14593,1/19/2021,126.938,128.71001,127.83,90721126,127.82,127.84,608551,
14593,1/20/2021,128.55,132.49001,132.03,104266089,131.97,131.98,672772,
14593,1/21/2021,133.59,139.67,136.87,120558946,136.86,136.87,840605,
14593,1/22/2021,135.02,139.85001,139.07001,114389452,138.92999,138.97,748654,
14593,1/25/2021,136.53999,145.09,142.92,157582465,142.88,142.89999,1.24E+06,
14593,1/26/2021,141.37,144.3,143.16,98344597,143.17999,143.19,747899,
14593,1/27/2021,140.41,144.3,142.06,142354672,142.42999,142.58,1.16E+06,
14593,1/28/2021,136.7,141.99001,137.09,142513841,137.03999,137.09,1.25E+06,
14593,1/29/2021,130.21001,136.74001,131.96001,177453210,131.8,131.83,1.70E+06,
14593,2/1/2021,130.92999,135.38,134.14,106188262,134.10001,134.11,936967,
14593,2/2/2021,134.61,136.31,134.99001,83261091,134.98,134.99001,694476,
14593,2/3/2021,133.61,135.77,133.94,89846834,133.89999,133.91,702952,
14593,2/4/2021,134.59,137.39999,137.39,84143094,137.39,137.39999,662753,
14593,2/5/2021,135.86,137.42,136.75999,75841114,136.75999,136.77,619311,
14593,2/8/2021,134.92,136.96001,136.91,71251676,136.89999,136.91,621497,
14593,2/9/2021,135.85001,137.877,136.00999,76741441,135.99001,136,542589,
14593,2/10/2021,134.39999,136.99001,135.39,73006258,135.35001,135.37,609987,
14593,2/11/2021,133.77,136.39,135.13,64374429,135.12,135.13,552731,
14593,2/12/2021,133.69209,135.53,135.37,60094459,135.37,135.38,485094,
14593,2/16/2021,132.78999,136.00999,133.19,80509624,133.16,133.17,750346,
14593,2/17/2021,129.47,132.22,130.84,98053909,130.84,130.85001,975677,
14593,2/18/2021,127.41,129.995,129.71001,97162779,129.71001,129.74001,868675,
14593,2/19/2021,128.8,130.71001,129.87,87585271,129.83,129.87,686973,
14593,2/22/2021,125.6,129.72,126,103812090,126,126.01,976790,
14593,2/23/2021,118.39,126.71,125.86,158135137,125.85,125.86,1.56E+06,
14593,2/24/2021,122.23,125.56,125.35,110976944,125.31,125.32,968660,
14593,2/25/2021,120.54,126.4585,120.99,148045165,120.99,121,1.37E+06,
14593,2/26/2021,121.2,124.85,121.26,164264783,121.2,121.28,1.29E+06,
14593,3/1/2021,122.79,127.93,127.79,116182712,127.79,127.8,930139,
14593,3/2/2021,125.01,128.72,125.12,102197605,125.16,125.17,835104,
14593,3/3/2021,121.84,125.71,122.06,112878055,122.06,122.07,994125,
14593,3/4/2021,118.62,123.6,120.13,178012291,120.22,120.25,1.69E+06,
14593,3/5/2021,117.57,121.935,121.42,153612894,121.38,121.41,1.48E+06,
14593,3/8/2021,116.21,121,116.36,154275852,116.39,116.4,1.54E+06,
14593,3/9/2021,118.79,122.06,121.085,129396599,121.08,121.09,1.01E+06,
14593,3/10/2021,119.45,122.17,119.98,111859318,119.97,119.98,1.03E+06,
14593,3/11/2021,121.26,123.21,121.96,102938841,121.95,121.96,793712,
14593,3/12/2021,119.16,121.17,121.03,88049545,121.05,121.06,764770,
14593,3/15/2021,120.42,124,123.99,92554930,123.99,124,717039,
14593,3/16/2021,124.715,127.22,125.57,115148387,125.56,125.57,840506,
14593,3/17/2021,122.336,125.8599,124.76,111850179,124.78,124.81,899090,
14593,3/18/2021,120.32,123.18,120.53,121360054,120.54,120.55,972523,
